Label,GroupId,YearsExperience,Education,FullName,SkillSet
0,1,Undergraduate,5,Romona.Therine,Python;SQL;Oracle;PostgreSQL
0,1,Master,8,Lauryn.Katrine,HTML/CSS;JavaScript;SQL;TypeScript;Docker;Homebrew;Kubernetes;npm;Gatsby;Next.js;Node.js;React.js;AWS;DigitalOcean;Firebase;Google Cloud;Cloud Firestore;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite
0,1,Master,35,Misha.Redmond,Assembly;C;C++;COBOL;HTML/CSS;Java;JavaScript;PHP;Python;Symfony;MariaDB;MySQL;SQLite
0,1,Master,25,Aubrie.Paine,C;HTML/CSS;JavaScript;PowerShell;Ruby;SQL;TypeScript;npm;Pulumi;Angular;ASP.NET;ASP.NET Core ;jQuery;Node.js;Ruby on Rails;AWS;Microsoft Azure;Elasticsearch;IBM DB2;Microsoft SQL Server;PostgreSQL;Redis
0,1,Master,5,Lulita.Trinetta,HTML/CSS;JavaScript;Python;R;SQL;Docker;Homebrew;Flask;Gatsby;Google Cloud;Heroku;Microsoft Azure;MySQL;SQLite
0,1,NoHigherEd,4,Wanda.Read,HTML/CSS;PowerShell;TypeScript;npm;Angular
0,1,Undergraduate,10,Jinny.Cottle,Python;Ansible;Docker;Kubernetes;npm;Terraform;Yarn;Django;Express;FastAPI;Flask;Node.js;React.js;AWS;DigitalOcean;Google Cloud;Microsoft Azure;MongoDB;MySQL;PostgreSQL;Redis
0,1,PhD,20,Corry.Daniele,Bash/Shell;C;C++;Python;Rust;Docker;Homebrew;npm;Yarn
0,1,Undergraduate,7,Ruthe.Mendez,Groovy;HTML/CSS;Java;Kotlin;Python;npm;Firebase;Google Cloud;Managed Hosting;VMware;Cloud Firestore;MariaDB;MySQL;Oracle;PostgreSQL;Firebase Realtime Database;SQLite
0,1,Undergraduate,24,Lorne.Mich,Bash/Shell;C#;JavaScript;SQL;VBA;Ansible;Docker;Kubernetes;npm;Terraform;Yarn;ASP.NET;ASP.NET Core ;Flask;jQuery;Vue.js;AWS;Microsoft Azure;DynamoDB;Microsoft SQL Server;Oracle;PostgreSQL
1,1,PhD,3,Hollie.My,C++;HTML/CSS;JavaScript
0,1,Undergraduate,5,Vere.Dudley,HTML/CSS;JavaScript;TypeScript;npm;Express;Next.js;Node.js;React.js;AWS
0,1,Undergraduate,6,Laurene.Mintz,Dart;Go;HTML/CSS;JavaScript;Lua;TypeScript;Docker;Homebrew;npm;Terraform;Yarn;Node.js;Nuxt.js;React.js;Vue.js;Firebase;Google Cloud;Heroku;MongoDB;PostgreSQL
1,1,Other,30,Edith.Melan,HTML/CSS;JavaScript;PHP;Kubernetes;npm;jQuery;Microsoft Azure;MariaDB;MySQL
1,1,Master,14,Larine.Cordi,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;Python;SQL;Docker;Homebrew;npm;AWS;DigitalOcean;Firebase;Google Cloud;Cloud Firestore;Neo4j;PostgreSQL
0,1,Other,6,Aili.Zitvaa,C;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;Swift;npm;Node.js;AWS;Firebase;Heroku;MongoDB
0,1,Master,9,Gretal.Ingra,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;TypeScript;Docker;Django;Express;FastAPI;Flask;Gatsby;jQuery;Next.js;Node.js;React.js;Vue.js;MongoDB;PostgreSQL
0,1,Undergraduate,6,Lizzie.Esmaria,Groovy;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript;Docker;Kubernetes;npm;Angular;Node.js;Nuxt.js;Vue.js;Managed Hosting;MariaDB;MongoDB;MySQL;Oracle;PostgreSQL
0,1,NoHigherEd,5,Ebonee.Ariella,Bash/Shell;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript;Docker;Yarn;Angular.js;Flask;React.js;Svelte;MongoDB
0,1,Other,11,Lulita.Poll,Go;Python;Docker;Django;AWS;PostgreSQL
0,1,Undergraduate,23,Miquela.Carleen,JavaScript;Ruby;Rust;TypeScript;Docker;npm;Deno;Node.js;Ruby on Rails;MariaDB;PostgreSQL;SQLite
0,1,Other,10,Aubrie.Remmer,C#;HTML/CSS;JavaScript;PowerShell;TypeScript;Angular;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server
0,1,PhD,15,Marita.Jenness,Julia
0,1,Master,12,Melodie.Reneta,Bash/Shell;Go;HTML/CSS;JavaScript;Lua;Python;SQL;Docker;Homebrew;Kubernetes;Terraform;FastAPI;Svelte;Google Cloud;MySQL;SQLite
0,1,Other,12,Devina.Chinua,Bash/Shell;Java;JavaScript;Python;SQL;Docker;Homebrew;npm;Django;Next.js;Node.js;AWS;Google Cloud;IBM Cloud or Watson;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis
0,1,Undergraduate,8,Micheline.Marcellus,C;C++;Docker;AWS
0,1,Master,12,Margalo.Albertine,C#;Go;JavaScript;TypeScript;Ansible;Docker;Kubernetes;Angular;ASP.NET Core ;AWS;DynamoDB;Microsoft SQL Server;MySQL
1,1,Undergraduate,15,Kaja.August,Bash/Shell;HTML/CSS;JavaScript;Homebrew;npm;Yarn;Nuxt.js;Vue.js;Firebase;Linode
0,1,Undergraduate,15,Deirdre.Fennessy,Bash/Shell;C#;Go;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript;VBA;Docker;Kubernetes;npm;Angular;ASP.NET;ASP.NET Core ;jQuery;Node.js;AWS;Google Cloud;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite
0,1,Undergraduate,10,Gusella.Valerio,C;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript;npm;Angular;ASP.NET;ASP.NET Core ;Drupal;AWS;VMware;MariaDB;Microsoft SQL Server;MongoDB;MySQL;SQLite
0,1,Undergraduate,24,Yolane.Suk,Groovy;Java;Docker;Oracle;PostgreSQL
1,1,10,Master,Nita.Drus,C#;Java;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;AWS;Microsoft Azure;Microsoft SQL Server;MySQL;Oracle
1,1,27,Other,Paule.Toni,Bash/Shell;HTML/CSS;JavaScript;Kotlin;Node.js;SQL;TypeScript;Docker;Git;Kubernetes;Yarn;Express;React.js;Spring;AWS;Google Cloud Platform;PostgreSQL
0,1,7,Undergraduate,Candy.Rustice,Bash/Shell;Elixir;Go;Kotlin;Node.js;Perl;Python;SQL;TypeScript;Docker;Git;Terraform;Flask;Vue.js;AWS;DynamoDB;MongoDB;MySQL;Redis
0,1,11,NoHigherEd,Peri.Shama,Bash/Shell;C;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript;VBA;Docker;Git;Yarn;Angular;ASP.NET Core ;Express;jQuery;Microsoft Azure;Elasticsearch;Microsoft SQL Server
0,1,25,Master,Michaelina.Gladstone,Bash/Shell;Go;Ruby;Chef;Docker;Git;Kubernetes;Terraform;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Elasticsearch
0,1,10,Undergraduate,Florencia.Gladstone,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Git;React.js;Heroku;Microsoft SQL Server;PostgreSQL;SQLite
0,1,18,Master,Olivette.Yam,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;Rust;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;Angular;Flask;jQuery;React.js;AWS;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;PostgreSQL;Redis
1,1,3,Master,Fanchon.Miru,HTML/CSS;JavaScript;PHP;AWS;MySQL
1,1,25,Undergraduate,Korrie.Bettine,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Perl;PHP;PowerShell;Python;SQL;Git;ASP.NET;Microsoft SQL Server;MySQL
0,1,27,PhD,Coral.Mich,Julia;Google Cloud Platform
0,1,13,Undergraduate,Aaren.Emanuel,Bash/Shell;Go;Java;Kotlin;Python;SQL;Docker;Git;Flask;AWS;Elasticsearch;MariaDB;MongoDB;PostgreSQL;Redis
0,1,12,Other,Starla.Warthman,Java;Kotlin;Swift;Git;React.js;AWS;Google Cloud Platform;Firebase;SQLite
0,1,9,Undergraduate,Nelle.Jerald,Bash/Shell;Groovy;Python;Ansible;Docker;Git;Django;Flask;AWS;DigitalOcean;MongoDB;Redis
0,1,8,Master,Mady.Marijo,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Ruby;TypeScript;Docker;Git;Kubernetes;Terraform;Yarn;Flask;Gatsby;jQuery;AWS;Google Cloud Platform;DynamoDB;MongoDB;PostgreSQL;Redis;SQLite
0,1,7,NoHigherEd,Linet.Plato,C;Java;Matlab;Python
0,1,2,Undergraduate,Ronna.O'Neill,HTML/CSS;Ruby;Ruby on Rails;Heroku;PostgreSQL;SQLite
0,1,3,Undergraduate,Mellicent.Cecile,Bash/Shell;Matlab;PowerShell;R;VBA;Git
0,1,4,Undergraduate,Beatriz.Shaver,PowerShell;Google Cloud Platform;Microsoft SQL Server
0,1,15,Master,Marita.Jagir,Bash/Shell;C++;Python;R;Docker;Git;SQLite
0,1,42,Other,Marjie.Read,Bash/Shell;JavaScript;Objective-C;PHP;PowerShell;SQL;VBA;ASP.NET;Drupal;jQuery;Symfony;Microsoft Azure;Microsoft SQL Server;MySQL
1,1,18,Master,Glenda.Haldas,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;Docker;Git;Terraform;Gatsby;React.js;AWS;Heroku;MySQL;Oracle;PostgreSQL;Redis;SQLite
0,1,33,Master,Rayna.Brunell,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;Perl;PHP;PowerShell;Python;Ruby;SQL;VBA;Ansible;Git;Flask;jQuery;Spring;Symfony;Heroku;Cassandra;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite
0,1,23,Undergraduate,Iseabal.Mozelle,C#;PowerShell;Git;ASP.NET Core ;React.js;Microsoft Azure;Microsoft SQL Server;MongoDB
1,1,25,Undergraduate,Etta.Buckler,C#;F#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Git;Angular;ASP.NET;ASP.NET Core ;Microsoft SQL Server
0,1,18,Master,Harrietta.Johanna,C++;Matlab;Git
1,1,6,Undergraduate,Aigneis.Gherardo,C#;C++;HTML/CSS;Java;JavaScript;Python;SQL;Git;ASP.NET;ASP.NET Core ;jQuery;Microsoft SQL Server;PostgreSQL
0,1,10,PhD,Theodora.Millda,Python
0,1,4,Other,Edyth.Jacobah,
0,1,5,Master,Alex.Lasley,Python;R;SQL;Git;AWS;MySQL
0,1,10,Master,Laure.Maribeth,HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;jQuery;AWS;Google Cloud Platform;Firebase;MySQL
0,1,5,Undergraduate,Vinita.Ader,JavaScript;TypeScript;Git;Angular;Microsoft SQL Server;MySQL;Oracle
1,1,6,Other,Jasmina.Joachim,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;TypeScript;Git;ASP.NET;Express;React.js;Heroku;MongoDB;MySQL;PostgreSQL
1,1,12,Undergraduate,Stacey.Byrne,Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Ansible;Chef;Docker;Git;Laravel;Vue.js;AWS;Couchbase;MariaDB;MongoDB;MySQL
0,1,25,PhD,Mireielle.Monaco,C++;Julia;R;Git
0,1,25,Master,Lizzie.Kosey,C;HTML/CSS;Java;JavaScript;Matlab;Perl;PHP;Python;R;Git;jQuery;React.js;AWS;Google Cloud Platform;MariaDB;MySQL;SQLite
1,1,22,Other,Frank.Schlosser,Bash/Shell;Java;JavaScript;Node.js;Python;Scala;Ansible;Docker;Git;Puppet;Terraform;React.js;Ruby on Rails;Spring;AWS;Oracle Cloud Infrastructure;Elasticsearch;MongoDB;MySQL;Redis
0,1,11,Undergraduate,Brandise.Tengdin,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET;jQuery;Microsoft SQL Server;PostgreSQL
0,1,13,Master,Lita.Bluh,JavaScript;Node.js;TypeScript;Docker;Git;Yarn;Express;Microsoft Azure;MongoDB;PostgreSQL;Redis
0,1,4,Other,Gabi.Xerxes,HTML/CSS;JavaScript;Git;Oracle
0,1,4,PhD,Fawne.Ader,Bash/Shell;Julia;Python;R;Git
0,1,23,Undergraduate,Zondra.Niles,C#;PowerShell;Docker;Git;Kubernetes;AWS;Microsoft Azure
0,1,11,Master,Carlie.Constancy,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;Git;Yarn;Angular;Angular.js;Django;Express;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;MariaDB;Microsoft SQL Server;MySQL;PostgreSQL
1,1,33,NoHigherEd,Coral.Rhu,Bash/Shell;HTML/CSS;Python;SQL;Ansible;Docker;Git;Django;AWS;DigitalOcean;Heroku;MariaDB;MySQL;PostgreSQL;SQLite
0,1,15,Master,Bobbi.Emerson,Bash/Shell;Python;Ansible;Docker;Git;Flask;Microsoft Azure;MySQL;Oracle;SQLite
0,1,11,Undergraduate,Gilda.Maples,HTML/CSS;JavaScript;PHP;Git;jQuery;DigitalOcean;Google Cloud Platform;Microsoft SQL Server;MySQL
0,1,7,Undergraduate,Steffane.Fillbert,Bash/Shell;JavaScript;PHP;SQL;TypeScript;Git;Yarn;jQuery;React.js;DigitalOcean;Google Cloud Platform;MySQL
1,1,30,Other,Abbie.Ellord,C#;Python;SQL;Git;AWS;Microsoft SQL Server
0,1,8,PhD,Desirae.Alfons,Julia;Matlab;R;Git
1,1,6,Master,Lauryn.Joli,JavaScript;Node.js;SQL;TypeScript;Docker;Git;Yarn;Express;React.js;MySQL;Oracle;PostgreSQL
0,1,16,Other,Ulrike.Linskey,Bash/Shell;JavaScript;Python;Docker;Git;Kubernetes;Django;jQuery;AWS;DynamoDB;MariaDB;PostgreSQL;Redis
1,1,2,Other,Aubrie.Ramona,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript;Docker;Git;Kubernetes;Angular;FastAPI;Flask;Gatsby;React.js;Vue.js;AWS;Microsoft Azure;MySQL;PostgreSQL
1,1,27,PhD,Jorry.Kress,Bash/Shell;C#;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;SQL;Docker;Kubernetes;ASP.NET Core ;Drupal;jQuery;Laravel;Spring;Symfony;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;MySQL
0,1,20,PhD,Jennica.Oneida,HTML/CSS;JavaScript;Julia;Node.js;Python;Docker;Git;jQuery;Vue.js;SQLite
0,1,7,Undergraduate,Ottilie.Hamil,C;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Ansible;Drupal;Symfony;MariaDB;MySQL
0,1,8,Master,Larine.Taam,Bash/Shell;Groovy;Java;JavaScript;Node.js;Python;TypeScript;Ansible;Docker;Git;Kubernetes;Puppet;Terraform;Angular;Express;Flask;Spring;AWS;Elasticsearch;MongoDB;PostgreSQL
0,1,6,Undergraduate,Morganica.Franza,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript;Git;Angular;Angular.js;ASP.NET;jQuery;Microsoft Azure;Microsoft SQL Server
0,1,13,Master,Chloris.Claudine,Delphi;PowerShell;Git
1,1,7,Undergraduate,Aryn.Edee,Dart;HTML/CSS;JavaScript;PowerShell;Python;SQL;Angular.js;Django;jQuery;Microsoft SQL Server;MySQL;Oracle;PostgreSQL
1,1,12,Undergraduate,Kerrin.Serilda,HTML/CSS;PHP;SQL;MySQL;PostgreSQL
0,1,7,Undergraduate,Tonia.Poppy,JavaScript;Node.js;PHP;Git;Drupal;jQuery;Laravel;MariaDB;MySQL;Redis
0,1,10,Undergraduate,Celisse.Herrera,C#;HTML/CSS;JavaScript;Docker;Angular;ASP.NET Core ;Microsoft Azure;Cassandra;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis
0,1,5,Undergraduate,Melina.Sprage,Java;SQL;Git
0,1,10,Master,Vonny.Sawtelle,Bash/Shell;PowerShell;Python;R;VBA;Git
0,1,34,NoHigherEd,Lily.Deegan,Bash/Shell;Go;Groovy;HTML/CSS;JavaScript;SQL;Docker;Git;Microsoft SQL Server;MongoDB;MySQL
0,1,6,Master,Julieta.Nahum,Bash/Shell;Groovy;Python;R;Ansible;Docker;Git;Flask;DigitalOcean;IBM Cloud or Watson;Elasticsearch;MariaDB;MongoDB;MySQL;SQLite
0,1,7,Undergraduate,Chandra.Fredi,Ruby;Swift;Git;React.js;Google Cloud Platform;Firebase
0,1,12,Undergraduate,Imojean.Loring,Bash/Shell;HTML/CSS;JavaScript;Python;SQL;Docker;Git;Flask;AWS;DynamoDB;Microsoft SQL Server;Redis
1,1,8,Other,Reeba.Nedrud,C#;Node.js;PowerShell;SQL;TypeScript;Docker;Git;ASP.NET;React.js;Microsoft Azure;Elasticsearch;Microsoft SQL Server;MongoDB;Redis
0,1,15,Master,Konstance.Salvidor,Dart;JavaScript;TypeScript;Git;Google Cloud Platform;Firebase
0,1,11,Master,Robinia.Shaver,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Django;jQuery;Vue.js;AWS;DigitalOcean;Heroku;PostgreSQL;SQLite
0,1,10,Undergraduate,Amalie.Glovsky,Bash/Shell;C#;Java;JavaScript;Ruby;TypeScript;Git;Angular;Spring;PostgreSQL
1,1,5,Undergraduate,Annabela.Judye,HTML/CSS;JavaScript;PHP;Swift;Git;Express;Flask;jQuery;Laravel;React.js;Vue.js;AWS;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL
1,1,14,Undergraduate,Millie.Sikorski,HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;Yarn;jQuery;Laravel;AWS;DigitalOcean;Google Cloud Platform;Firebase;MariaDB;MongoDB;MySQL
0,1,6,Undergraduate,Almeta.Shirberg,Go;JavaScript;TypeScript;Docker;Git;Yarn;React.js;AWS;PostgreSQL
0,1,2,NoHigherEd,Olivette.Roche,HTML/CSS;Java;JavaScript;Node.js;Objective-C;Python;R;Swift;Git;Django;React.js;AWS;SQLite
0,1,10,Master,Cathie.Clara,Bash/Shell;C;C#;C++;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;LISP;Matlab;Node.js;Objective-C;Python;SQL;Swift;TypeScript;Docker;Git;Terraform;Unity 3D;Yarn;Angular;Angular.js;ASP.NET;Django;Express;Flask;jQuery;Spring;Vue.js;AWS;Google Cloud Platform;DynamoDB;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite
1,1,23,Other,Silvana.Cleo,Bash/Shell;HTML/CSS;JavaScript;Node.js;Ruby;TypeScript;Git;Yarn;Express;React.js;Ruby on Rails;AWS;MySQL
0,1,15,Undergraduate,Arlina.Simmonds,HTML/CSS;JavaScript;PHP;PowerShell;Ansible;Drupal;jQuery;Laravel;React.js;Symfony;Vue.js;MySQL
0,1,7,Undergraduate,Jennica.Chaing,SQL;Oracle
1,1,40,Undergraduate,Andree.Swanhildas,C;C#;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript;Git;Xamarin;Angular;ASP.NET;ASP.NET Core ;AWS;Microsoft Azure;Microsoft SQL Server
1,1,7,Other,Josephine.Stanwood,HTML/CSS;Node.js;Python;TypeScript;Docker;Git;Django;Vue.js;AWS;PostgreSQL;Redis;SQLite
0,1,5,Undergraduate,Ida.Durware,HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;Docker;Git;Terraform;Yarn;FastAPI;React.js;PostgreSQL
1,1,32,Undergraduate,Melanie.Maryanne,C#;Microsoft SQL Server
0,1,10,Undergraduate,Gloria.Harday,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;Git;ASP.NET Core ;Vue.js;AWS;Microsoft SQL Server;MySQL
1,1,7,Undergraduate,Dawn.Hylan,HTML/CSS;JavaScript;Python;Docker;Git;Yarn;React.js;AWS;MongoDB
1,1,15,Other,Eve.Alrich,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python;Scala;TypeScript;Ansible;Docker;Git;Kubernetes;Terraform;React.js;AWS;Elasticsearch;MariaDB;PostgreSQL
0,1,5,Undergraduate,Audrie.Ade,HTML/CSS;Python;Git;Flask;SQLite
0,1,18,Undergraduate,Alisha.Rhu,HTML/CSS;JavaScript;PHP;Python;SQL;Docker;Git;Terraform;Django;Gatsby;jQuery;React.js;AWS;MariaDB;MySQL;PostgreSQL;Redis;SQLite
0,1,6,Undergraduate,Celestyna.Martsen,C#;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript;Docker;Git;Angular;ASP.NET;Django;Express;React.js;Spring;AWS;Heroku;IBM DB2;Microsoft SQL Server;MySQL;Oracle;PostgreSQL
0,1,11,Undergraduate,Lonnie.Therine,C#;HTML/CSS;JavaScript;SQL;Angular.js;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server
0,1,40,Master,Lolita.Constancy,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript;Git;Angular;Angular.js;jQuery;React.js;Vue.js;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;MongoDB;Oracle
0,1,18,Master,Tracey.Stevy,R;SQL;Git;Microsoft SQL Server
0,1,6,Master,Henriette.Buckler,C;Python;Git
0,1,10,Undergraduate,Binny.Yusuk,C#;Python;Git;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;Redis
0,1,6,Undergraduate,Flo.Dimitris,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Docker;Git;Angular;Angular.js;React.js;Spring;AWS;DigitalOcean;MySQL;Oracle;PostgreSQL
0,1,30,Master,Almeta.Sadowski,Bash/Shell;C#;C++;COBOL;Delphi;Go;HTML/CSS;Java;JavaScript;Matlab;Node.js;Objective-C;R;SQL;Swift;TypeScript;VBA;Ansible;Git;Angular;jQuery;React.js;Spring;IBM DB2;Microsoft SQL Server;MongoDB;MySQL;Oracle
1,1,10,Master,Daphne.Mitzi,Python;Git;PostgreSQL
0,1,9,Other,Felice.Giff,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Yarn;Django;React.js;DigitalOcean;Cassandra;Elasticsearch;MariaDB;MySQL;PostgreSQL;Redis;SQLite
0,1,4,PhD,Yolane.Marsden,C++;HTML/CSS;Python;R;Docker;Git
0,1,5,Master,Correy.Raseda,Bash/Shell;PowerShell;Python;R;SQL;Docker;Git;Django;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;PostgreSQL;SQLite
1,1,10,Undergraduate,Sheree.Fontana,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;Python;Swift;TypeScript;Docker;Git;Kubernetes;Yarn;Angular.js;Django;Express;Flask;Spring;AWS;Google Cloud Platform;Firebase;MariaDB;MySQL;PostgreSQL;SQLite
0,1,7,Undergraduate,Stacey.Leler,Assembly;Bash/Shell;C;C#;Delphi;Go;Java;JavaScript;Matlab;Node.js;Perl;PHP;Python;SQL;Ansible;Docker;Git;Kubernetes;Spring;AWS;MariaDB;MongoDB;MySQL;PostgreSQL
0,1,27,Master,Berta.Salchunas,HTML/CSS;JavaScript;Python;Ruby;SQL;Git;jQuery;Ruby on Rails;Microsoft SQL Server;MySQL
0,1,1,Undergraduate,Grier.Jarib,C++;Git
0,1,8,Master,Rori.Bethany,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;TypeScript;Git;ASP.NET;ASP.NET Core ;Vue.js;MariaDB;Microsoft SQL Server;SQLite
0,1,1,Other,Lila.Malvino,C;HTML/CSS;Java;JavaScript;Node.js;Python;R;SQL;Ansible;Docker;Git;Terraform;Yarn;Django;Express;jQuery;React.js;AWS;Heroku;Microsoft Azure;DynamoDB;Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL
0,1,5,Undergraduate,Beatriz.Sawtelle,HTML/CSS;JavaScript;Ruby;SQL;jQuery;Ruby on Rails;MariaDB;Microsoft SQL Server;MySQL
1,1,11,Master,Alexine.Adamsen,HTML/CSS;JavaScript;Perl;PHP;SQL;jQuery;DigitalOcean;MariaDB
0,1,4,Other,Trudie.Allys,JavaScript;PHP;Docker;Git;Yarn;Express;Laravel;React.js;AWS;Microsoft Azure;MariaDB;MySQL;SQLite
1,1,12,Master,Silvana.Morrill,Assembly;C;C++;HTML/CSS;Java;JavaScript;Node.js;Ruby;SQL;Docker;Angular.js;jQuery;React.js;AWS;Google Cloud Platform;Heroku;DynamoDB;Firebase;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;Redis;SQLite
0,1,31,Other,Meriel.Natica,Swift;Git
0,1,14,Undergraduate,Cecile.Maxi,JavaScript;SQL;TypeScript;Docker;Git;Express;React.js;AWS;Google Cloud Platform;PostgreSQL
1,1,10,Undergraduate,Hildegaard.Standing,SQL;Git;ASP.NET;ASP.NET Core ;Google Cloud Platform
0,1,5,NoHigherEd,Nannie.Adore,Bash/Shell;HTML/CSS;JavaScript;PowerShell;Python;SQL;Docker;Git;Yarn;Django;Flask;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;MariaDB;PostgreSQL;Redis;SQLite
0,1,20,Undergraduate,Carree.Orelee,C;C++;Dart;Delphi;HTML/CSS;JavaScript;Node.js;PHP;Ruby;Rust;SQL;TypeScript;Docker;Kubernetes;Puppet;Drupal;Express;FastAPI;Svelte;Vue.js;Google Cloud Platform;Heroku;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite
1,1,22,Other,Fanny.Jalbert,C#;HTML/CSS;JavaScript;SQL;ASP.NET;jQuery;Microsoft SQL Server
0,1,5,Undergraduate,Monika.Bettine,Bash/Shell;C;C++;Julia;Matlab;Python;R;Rust;Docker;Git;Unreal Engine;FastAPI;Oracle Cloud Infrastructure;Oracle;SQLite
0,1,9,Undergraduate,Kore.Bashemeth,Go;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;Docker;Git;Kubernetes;Terraform;Angular;Django;React.js;Spring;Vue.js;AWS;Microsoft Azure;Elasticsearch;Firebase;PostgreSQL;Redis
0,1,10,Other,Violet.Tyson,JavaScript;TypeScript;VBA;Docker;Git;Yarn;jQuery;React.js
0,1,4,Other,Felice.Braun,JavaScript;Objective-C;Python;Ruby;SQL;Swift;Git;Flask;React.js;Ruby on Rails;AWS;DynamoDB;Elasticsearch;PostgreSQL;Redis;SQLite
0,1,34,Other,Merle.Carri,Bash/Shell;SQL;Oracle
0,1,12,Other,Rozele.Alisia,JavaScript;R;SQL;Git;Google Cloud Platform;Microsoft SQL Server
0,1,13,Master,Ileana.O'Carroll,C++;PowerShell;Python;Git;AWS;MongoDB
0,1,28,Other,Elsie.Helve,Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;Python;Swift;Git;AWS;Couchbase;SQLite
0,1,45,Master,Janeczka.Meli,Bash/Shell;Java;JavaScript;Node.js;Scala;Docker;Git;Kubernetes;jQuery;Microsoft Azure;Microsoft SQL Server
1,1,8,Undergraduate,Sharlene.Forrer,Bash/Shell;C#;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;VBA;Docker;Git;Gatsby;React.js;DigitalOcean;PostgreSQL;SQLite
1,1,11,Undergraduate,Dolli.Remmer,C#;Groovy;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;Git;Terraform;Angular;ASP.NET;ASP.NET Core ;Express;AWS;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;SQLite
