Label,GroupId,YearsExperience,Education,FullName,SkillSet
0,1,6,Other,Nikkie Bartak,Bash/Shell;HTML/CSS;JavaScript;Docker;Git;Yarn;Gatsby;Vue.js;Heroku;Firebase;MongoDB;PostgreSQL
0,1,3,NoHigherEd,Deina Kahan,HTML/CSS;JavaScript;PHP;TypeScript;Git;Gatsby;React.js;Vue.js;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Firebase;MySQL;PostgreSQL
0,1,7,Master,Egan Lusk,HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Yarn;Express;Laravel;React.js;Vue.js;DigitalOcean;Microsoft Azure;MongoDB;MySQL;Redis
0,1,12,Master,Saxon Clulow,Bash/Shell;C;HTML/CSS;JavaScript;PHP;SQL;Ansible;Docker;Git;Yarn;Angular.js;Gatsby;jQuery;React.js;Symfony;AWS;Heroku;Elasticsearch;MariaDB;MongoDB;MySQL;PostgreSQL;Redis
0,1,15,Undergraduate,Hailey Ham,C#;HTML/CSS;Java;JavaScript;SQL;React.js;AWS;Microsoft SQL Server
0,1,11,Master,Percy Castrillo,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;Kubernetes;Express;React.js;AWS;Google Cloud Platform;Firebase;PostgreSQL
0,1,20,Master,Riobard Fieldstone,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;SQL;Git;Gatsby;jQuery;Laravel;Vue.js;Heroku;Oracle Cloud Infrastructure;MariaDB;MySQL;PostgreSQL;SQLite
0,1,2,Undergraduate,Kristian Guinnane,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Yarn;Angular;Express
0,1,7,Master,Mathe Semerad,C;Python;Git;PostgreSQL
0,1,7,Other,Sheffield Vinten,C#;HTML/CSS;JavaScript;SQL;Git;Unity 3D;ASP.NET;ASP.NET Core ;jQuery;React.js;Heroku;Microsoft Azure;Microsoft SQL Server;MySQL;SQLite
0,1,8,NoHigherEd,Selestina Petrol,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript;Git;Yarn;Express;Vue.js;DigitalOcean;MariaDB
0,1,11,Undergraduate,Annora McNulty,Python;R;SQL;Git;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server
0,1,12,NoHigherEd,Ely Dudderidge,Java;JavaScript;PHP;SQL;TypeScript;Ansible;Docker;Git;Yarn;Angular;Spring;Symfony;MySQL
0,1,10,Undergraduate,Alberta Coady,Assembly;C;C++;Delphi;Python;Git
0,1,27,Undergraduate,Flory Bricket,Kotlin;Git;Ruby on Rails;Google Cloud Platform;PostgreSQL
0,1,10,PhD,Giustina Jull,Python;Rust;Git;Puppet
0,1,35,Undergraduate,Gorden Sains,Bash/Shell;C;C#;C++;F#;Haskell;HTML/CSS;Java;JavaScript;Node.js;Perl;PHP;PowerShell;Python;SQL;TypeScript;Ansible;Docker;Git;Kubernetes;Unity 3D;Angular;Angular.js;ASP.NET;ASP.NET Core ;Django;Drupal;Express;jQuery;React.js;Spring;Symfony;Vue.js;AWS;DigitalOcean;Google Cloud Platform;IBM Cloud or Watson;Microsoft Azure;Oracle Cloud Infrastructure;Cassandra;Couchbase;DynamoDB;Elasticsearch;Firebase;IBM DB2;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite
0,1,6,PhD,Laina Throssell,C;C++;PowerShell;Docker;Git
0,1,4,Undergraduate,Nataline Sigfrid,HTML/CSS;JavaScript;PHP;SQL;jQuery;MySQL;SQLite
0,1,3,Undergraduate,Neala Goddert.sf,Bash/Shell;C++;HTML/CSS;Python;SQL;VBA;Oracle
0,1,9,Master,Audi Hilbourne,C#;Java;Python;SQL;Microsoft SQL Server;SQLite
0,1,30,Undergraduate,Orazio Crystal,C#;HTML/CSS;JavaScript;PowerShell;SQL;Angular.js;ASP.NET;jQuery;Vue.js;Microsoft Azure;Microsoft SQL Server;MySQL
0,1,3,Undergraduate,Ardis Thor,C#;Objective-C;Swift;Git;AWS
0,1,7,Master,Jared Mistry,C;C++;Git;Unity 3D;Unreal Engine;ASP.NET;Microsoft Azure;Microsoft SQL Server
1,1,5,Undergraduate,Carlina Conn,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Yarn;Express;jQuery;Laravel;React.js;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Heroku;Microsoft Azure;Cassandra;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;Redis
0,1,9,Undergraduate,Hillyer Trehearn,Python;SQL;PostgreSQL
1,1,15,Undergraduate,Melisent Shires,HTML/CSS;Java;JavaScript;Git;Spring;MySQL;PostgreSQL
0,1,41,NoHigherEd,Ellary Frise,C#;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL;Docker;Git;Kubernetes;Yarn;Angular;jQuery;React.js;Symfony;Elasticsearch;MariaDB;MongoDB;MySQL
0,1,45,Undergraduate,Ranna Godman,Assembly;Bash/Shell;C;C++;Dart;Groovy;HTML/CSS;Java;JavaScript;LISP;Node.js;Python;Ruby;SQL;TypeScript;Docker;Git;Yarn;Express;Gatsby;jQuery;React.js;Ruby on Rails;AWS;Elasticsearch;Firebase;MongoDB;PostgreSQL;Redis
0,1,9,NoHigherEd,Arlana Dalgety,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;Git;IBM DB2;MariaDB;Microsoft SQL Server;MySQL;Oracle;SQLite
0,1,14,Undergraduate,Pyotr Dominetti,Assembly;Bash/Shell;C#;C++;Java;Node.js;Objective-C;SQL;VBA;Docker;Git;Kubernetes;Spring;AWS;Google Cloud Platform;Microsoft Azure;DynamoDB;Elasticsearch;MariaDB;MongoDB;Oracle
0,1,35,Other,Thor Morgue,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;Git;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server
0,1,50,Other,Amii Diemer,HTML/CSS;JavaScript;PHP;SQL;VBA;Microsoft Azure
0,1,6,Undergraduate,Lauren Schleicher,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript;Docker;Git;Yarn;Express;Gatsby;Laravel;React.js;Vue.js;Google Cloud Platform;Heroku;Firebase;MariaDB;MongoDB;MySQL;PostgreSQL;SQLite
0,1,25,Other,Jojo Maly,SQL;VBA;IBM DB2
0,1,3,NoHigherEd,Lucita Forster,Bash/Shell;C;C#;Dart;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Git;Yarn;ASP.NET Core ;Django;Express;React.js;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Couchbase;Firebase;MongoDB;MySQL;SQLite
0,1,9,Master,Emylee Van Brug,Go;HTML/CSS;Java;JavaScript;Node.js;SQL;Docker;Git;Vue.js;Microsoft Azure;Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis
0,1,2,Master,Giustino Sutherley,Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;Swift;Git;jQuery;Laravel;Symfony;Vue.js;MySQL
0,1,20,Master,Kent Maltman,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;Docker;Git;Angular;Express;jQuery;Laravel;Elasticsearch;MariaDB;Microsoft SQL Server;MongoDB;MySQL
0,1,10,Master,Harold Stowell,Bash/Shell;C;Java;JavaScript;Node.js;Ansible;Docker;Git;Kubernetes;Yarn;Express;React.js;Spring;AWS;DynamoDB;Elasticsearch;MongoDB;Oracle;PostgreSQL;Redis
0,1,13,Undergraduate,Pippa Rudgard,Java;Python;TypeScript;Git;Angular;Django;Spring;MySQL;SQLite
0,1,33,Other,Kory Peyro,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;Git;ASP.NET;ASP.NET Core ;jQuery;Vue.js;AWS;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL
0,1,20,Other,Sibel Andrichuk,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL;Git;jQuery;Spring;MySQL;Oracle;PostgreSQL;SQLite
0,1,18,Undergraduate,Chicky Gozard,C#;HTML/CSS;JavaScript;SQL;Git;ASP.NET;jQuery;Vue.js;Microsoft SQL Server
0,1,15,NoHigherEd,Dede Staziker,JavaScript;Node.js;PHP;Ansible;Docker;Git;Puppet;Express;jQuery;Laravel;Symfony;Vue.js;AWS;Elasticsearch;Firebase;MariaDB;MongoDB;MySQL;Redis;SQLite
0,1,12,Master,Del Danovich,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;TypeScript;Docker;Git;Django;Express;React.js;DigitalOcean;Google Cloud Platform;Microsoft Azure;PostgreSQL;Redis;SQLite
0,1,18,Other,Noellyn Annell,C;C#;C++;Go;JavaScript;PowerShell;Python;TypeScript;Docker;Git;Kubernetes;Xamarin;ASP.NET;ASP.NET Core ;Microsoft Azure;Cassandra;Firebase;Microsoft SQL Server;PostgreSQL;Redis;SQLite
0,1,12,Master,Brad Mellanby,Bash/Shell;C;C++;Matlab;Python;Microsoft Azure
0,1,43,Undergraduate,Clair Benedite,JavaScript;PHP;Python;SQL;Git;Django;jQuery;AWS;MySQL;PostgreSQL;SQLite
0,1,15,NoHigherEd,Trina Pahler,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript;Git;Angular;ASP.NET;DigitalOcean;Microsoft SQL Server;MongoDB;PostgreSQL;SQLite
0,1,10,Other,Aryn Hanley,Swift;Git;AWS
0,1,29,Master,Estella Hedin,C++;Python;Git
0,1,4,Other,Matilde Khidr,Dart;Java;Kotlin;Python;Swift;TypeScript;Git;Angular;FastAPI;AWS;PostgreSQL
0,1,6,Undergraduate,Robinia Jacquet,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript;Git;Angular;Angular.js;Spring;MariaDB;Microsoft SQL Server
0,1,6,Master,Kimberli Kubyszek,C++;Git;Unreal Engine
0,1,5,Undergraduate,Robinson Burtwistle,JavaScript;Node.js;SQL;Docker;Git;Express;PostgreSQL
0,1,20,Master,Mirabel Fuke,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Docker;Git;Yarn;ASP.NET Core ;Express;Vue.js;Microsoft Azure;Microsoft SQL Server;PostgreSQL;Redis;SQLite
0,1,11,Undergraduate,Laughton Baber,C#;JavaScript;Git;Flask;jQuery
0,1,14,Undergraduate,Kippy Silverstone,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Python;SQL;Docker;Git;Angular.js;Spring;AWS;MySQL
0,1,2,Undergraduate,Romola Rutter,C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Git;Django;Express;Flask;jQuery;Laravel;React.js;Google Cloud Platform;Heroku;MongoDB;MySQL
0,1,35,Other,Georgina Tidmas,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;VBA;Ansible;Docker;Git;Kubernetes;Xamarin;Yarn;Angular;Angular.js;ASP.NET;ASP.NET Core ;Express;jQuery;AWS;Google Cloud Platform;Microsoft Azure;Elasticsearch;Microsoft SQL Server;Redis;SQLite
0,1,21,Undergraduate,Anne-corinne Crinidge,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;Docker;Git;ASP.NET;ASP.NET Core ;Express;Spring;AWS;DynamoDB;MariaDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;SQLite
0,1,12,Undergraduate,Marabel Hathorn,R;SQL;VBA;Microsoft SQL Server;Oracle
0,1,4,Master,Fan Hasnney,C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;VBA;Docker;Git;Kubernetes;Express;React.js;Spring;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL
1,1,22,Undergraduate,Reube Sapwell,C#;HTML/CSS;Java;JavaScript;PHP;Git;jQuery;MariaDB;MySQL;SQLite
0,1,12,Other,Gardener Greir,C#;SQL;Microsoft SQL Server;MySQL
0,1,20,Master,Grover Ford,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Git;Angular;Vue.js;MariaDB;MySQL
0,1,42,Master,Dorine Switland,Assembly;C;C#;C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;VBA;Docker;Git;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server;MongoDB;SQLite
0,1,10,Undergraduate,Waring Egger,HTML/CSS;JavaScript;PHP;Ruby;Git;Yarn;Laravel;Ruby on Rails;AWS;Google Cloud Platform;Heroku;MySQL;PostgreSQL;Redis
0,1,30,PhD,Carny Adame,C++;Java;Julia;Matlab;Python;MySQL;Oracle
0,1,10,Master,Eleen Ingyon,C#;HTML/CSS;Python;TypeScript;VBA;Git;jQuery
0,1,10,Undergraduate,Elset Pennigar,Bash/Shell;C#;HTML/CSS;JavaScript;SQL;Docker;Git;ASP.NET Core ;jQuery;AWS;Microsoft Azure;MariaDB;Microsoft SQL Server;MySQL
0,1,13,Master,Norean Daldan,C#;C++;JavaScript;PHP;Git;Unity 3D;Unreal Engine;ASP.NET Core ;Microsoft Azure;Redis
0,1,20,Undergraduate,Joice Adamo,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;Git;Kubernetes;Unity 3D;ASP.NET;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;Redis;SQLite
0,1,12,Undergraduate,Brigitta Tooby,HTML/CSS;JavaScript;PHP;Git;jQuery;Laravel;Vue.js;DigitalOcean;Elasticsearch;MySQL;Redis;SQLite
0,1,20,Undergraduate,Joycelin Paulusch,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Unity 3D;Yarn;Angular
0,1,6,Master,Drucill Chittim,HTML/CSS;JavaScript;PHP;Git;jQuery;Laravel;Vue.js;DigitalOcean;MariaDB;Redis
0,1,10,Undergraduate,Corinne Swanton,C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;TypeScript;Docker;Express;jQuery;Laravel;Vue.js;AWS;Firebase;MySQL
0,1,11,Master,Mick Tacker,C;C++;HTML/CSS;JavaScript;Node.js;TypeScript;Git;Yarn;Angular;Express;jQuery;React.js;MongoDB;MySQL;PostgreSQL
1,1,3,Other,Shelden Maseres,Dart;HTML/CSS;PHP;Python;SQL;Docker;Git;Django;Google Cloud Platform;Microsoft Azure;MongoDB;MySQL;PostgreSQL;SQLite
0,1,10,Undergraduate,Ira De Courtney,HTML/CSS;JavaScript;TypeScript;Git;Yarn;Angular;Flask;PostgreSQL
0,1,15,Undergraduate,Byron Thickett,Bash/Shell;C;HTML/CSS;JavaScript;Python;Ruby;SQL;Docker;Git;Kubernetes;Yarn;Django;Flask;Ruby on Rails;Vue.js;Google Cloud Platform;MariaDB;MySQL;PostgreSQL;Redis;SQLite
0,1,13,Master,Cathleen Undrell,C#;Git
0,1,8,Other,Jeni Rasp,Bash/Shell;C#;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;Rust;Swift;Docker;Git;Unity 3D;jQuery;React.js;Vue.js;AWS;Microsoft Azure;MongoDB
0,1,16,Undergraduate,Lewes Toupe,HTML/CSS;Java;JavaScript;Node.js;TypeScript;Docker;Git;Angular;Angular.js;jQuery
0,1,4,Undergraduate,Morgen Seymour,C++;JavaScript;Node.js;PHP;Express;Laravel;Vue.js;MySQL
0,1,28,Master,Gage Ponder,Bash/Shell;Go;JavaScript;Node.js;Rust;Docker;Git;Kubernetes;Express;AWS;MongoDB
0,1,10,Other,Angel Bortolini,LISP;R;Docker;Git;MySQL
0,1,17,Other,Darb Hardacre,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;ASP.NET;ASP.NET Core ;jQuery;React.js;Microsoft Azure;Microsoft SQL Server
0,1,12,NoHigherEd,Karissa Northway,C#;F#;HTML/CSS;JavaScript;PowerShell;SQL;Git;Angular;ASP.NET;jQuery;Spring;IBM DB2;Microsoft SQL Server;Oracle;SQLite
0,1,11,Master,Jarrad Crouse,C;C++;Git
0,1,4,PhD,Carmine Secrett,C++
0,1,8,Undergraduate,Meade Povey,HTML/CSS;JavaScript;Node.js;TypeScript;Git;Express;React.js
0,1,4,Undergraduate,Henrie Rosso,Assembly;C++;Dart;HTML/CSS;Java;Matlab;Python;SQL;Git;Unity 3D;Firebase;MongoDB;MySQL;SQLite
0,1,13,Master,Ev Brisker,C#;HTML/CSS;Java;Matlab;Python;Scala;SQL;Docker;Git;Django;Flask;AWS;Microsoft Azure;MariaDB;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL
0,1,27,Undergraduate,Gabriel Filasov,C#;HTML/CSS;JavaScript;SQL;ASP.NET Core ;jQuery;Microsoft Azure;Microsoft SQL Server;MySQL;SQLite
0,1,18,Other,Addia Begbie,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript;Docker;Git;Yarn;Django;Express;React.js;AWS;DynamoDB;Elasticsearch;MariaDB;MySQL;Redis
0,1,8,NoHigherEd,Shirline Jardine,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;Kotlin;Node.js;Objective-C;PHP;Python;SQL;TypeScript;VBA;Ansible;Docker;Git;Kubernetes;Unity 3D;Xamarin;Angular;Angular.js;ASP.NET;Django;Drupal;Express;FastAPI;Flask;jQuery;React.js;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;Elasticsearch;Firebase;MariaDB;Microsoft SQL Server;MongoDB;MySQL;SQLite
0,1,9,Undergraduate,Merola Raysdale,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust;SQL;Git;Flask;Vue.js;AWS;MySQL;SQLite
0,1,8,Undergraduate,Rivi Gouge,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL;Docker;Git;Django;Flask;jQuery;AWS;Microsoft Azure;Elasticsearch;MariaDB;Microsoft SQL Server;PostgreSQL;SQLite
0,1,16,Master,Howard Hanrahan,Bash/Shell;HTML/CSS;JavaScript;Julia;Node.js;Python;SQL;TypeScript;Docker;Git;Express;React.js;AWS;DynamoDB;PostgreSQL
0,1,15,Undergraduate,Wallace Hallwood,Java;Kotlin;Git
0,1,30,Undergraduate,Moselle Van der Veldt,C#;SQL;VBA;Microsoft SQL Server
0,1,9,Master,Haleigh Bellworthy,HTML/CSS;JavaScript;Node.js;Python;Docker;Git;Yarn;jQuery;React.js;Vue.js;Heroku
0,1,6,Undergraduate,Clifford Hutchcraft,HTML/CSS;Java;JavaScript;Node.js;PHP;TypeScript;Docker;Git;Yarn;Gatsby;jQuery;Laravel;React.js;DigitalOcean;Heroku;Microsoft Azure;MongoDB;PostgreSQL;Redis
0,1,14,PhD,Angel Eytel,Bash/Shell;R;Git;AWS;PostgreSQL
0,1,21,Undergraduate,Mark Ellcock,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Docker;Git;Terraform;React.js;AWS
0,1,9,NoHigherEd,Leigha Hrachovec,Assembly;C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript;Git;Yarn;Express;Laravel;React.js;Vue.js;AWS;DigitalOcean;Heroku;MariaDB;MongoDB;MySQL;PostgreSQL;Redis
0,1,9,Master,Riobard Clemmey,C;C#;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;VBA;Git;Ruby on Rails;Heroku;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite
0,1,14,Master,Leonore Yesenin,Bash/Shell;C++;Go;Perl;SQL;Docker;Git;Kubernetes;AWS;DigitalOcean;MariaDB;MongoDB;PostgreSQL
0,1,6,Undergraduate,Hildagard Dayment,Bash/Shell;C++;HTML/CSS;Matlab;Python;R;Docker;Git;Django;Flask;Vue.js;Heroku;Firebase;MySQL;SQLite
0,1,4,Other,Harley Rainford,C#;Python;Git;Microsoft SQL Server;SQLite
0,1,3,Master,Ilse Snoding,HTML/CSS;JavaScript;Node.js;Python;SQL;Git;React.js;AWS;Google Cloud Platform;PostgreSQL
0,1,15,Master,Aloysius Waddy,C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript;Deno;Docker;Git;Unity 3D;Unreal Engine;Drupal;jQuery;React.js;Svelte;Symfony;Heroku;Microsoft Azure;MariaDB;MongoDB;MySQL;PostgreSQL
0,1,8,Undergraduate,Ianthe Marusyak,Bash/Shell;C;Python;Docker;Git;Django;Flask;jQuery;React.js;PostgreSQL;SQLite
0,1,3,Other,Pattie Phittiplace,Bash/Shell;C;C#;C++;Java;JavaScript;Node.js;Rust;SQL;Git;DigitalOcean;MySQL
0,1,10,Master,Dew Serfati,Python;R;SQL;Docker;AWS;Google Cloud Platform;MySQL;PostgreSQL;SQLite
0,1,7,Undergraduate,Carolyne Gomez,Bash/Shell;C#;Java;JavaScript;Node.js;Objective-C;SQL;Swift;TypeScript;Git;Yarn;ASP.NET;ASP.NET Core ;React.js;AWS;Google Cloud Platform;Microsoft Azure;Microsoft SQL Server;SQLite
0,1,8,Other,Angelo Schimke,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript;Docker;Git;Yarn;Express;jQuery;Laravel;Vue.js;AWS;DigitalOcean;Google Cloud Platform;Microsoft Azure;MariaDB;MySQL;PostgreSQL
0,1,6,Undergraduate,Gerri Wythill,C++;HTML/CSS;JavaScript;Python;Docker;Git;Flask;Elasticsearch;MongoDB;SQLite
0,1,16,Undergraduate,Laurice Goggey,Bash/Shell;Python;SQL;Docker;Git;Kubernetes;Flask;AWS;PostgreSQL;Redis
0,1,18,Other,Tait Clohessy,Java;JavaScript;Node.js;SQL;Docker;Express;jQuery;Ruby on Rails;Spring;Vue.js;AWS;DigitalOcean;MariaDB;MySQL;PostgreSQL;Redis
0,1,13,Master,Benoit Dissman,Bash/Shell;Go;Groovy;Java;Python;Ansible;Docker;Git;Kubernetes;Terraform;AWS;Cassandra;Elasticsearch;PostgreSQL;Redis
0,1,15,Master,Kaitlynn Hards,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;Git;Angular;Angular.js;Spring;MariaDB;MySQL;Oracle
0,1,9,Undergraduate,Nickolai Djurevic,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;Git;Unity 3D;jQuery;React.js;Vue.js;Microsoft SQL Server;MySQL;PostgreSQL
0,1,25,PhD,Lyndsay Farran,C#;HTML/CSS;JavaScript;SQL;TypeScript;ASP.NET;ASP.NET Core ;Microsoft Azure;Microsoft SQL Server
0,1,15,NoHigherEd,Juliana Di Biagio,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;VBA;Ansible;Docker;Git;Kubernetes;Unity 3D;Unreal Engine;Angular;Express;MariaDB;MySQL
0,1,15,Other,Elli Pinckney,HTML/CSS;JavaScript;PHP;Git;Drupal;jQuery;React.js;MySQL
0,1,15,Master,Shepherd Norwich,Bash/Shell;C;C#;C++;Python;Docker;Git
0,1,24,Master,Caterina Wasielewski,C;C#;C++;Delphi;HTML/CSS;JavaScript;Objective-C;PowerShell;Python;SQL;VBA;Git;Angular.js;jQuery;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite
0,1,12,Undergraduate,Madlen Abrahami,Java;Python;Scala;Docker;Git;Flask;Spring;Microsoft Azure;Elasticsearch;MongoDB;PostgreSQL
0,1,15,NoHigherEd,Gert Farn,C#;C++;HTML/CSS;JavaScript;PHP;SQL;Ansible;Git;jQuery;MySQL
0,1,6,Undergraduate,Ulrika Laven,C++;Git;Microsoft SQL Server;MongoDB
0,1,10,Master,Jordana Woodman,C++;HTML/CSS;Java;JavaScript;SQL;VBA;Git;Yarn;Angular.js;ASP.NET;ASP.NET Core ;jQuery;Spring;AWS;Google Cloud Platform;IBM Cloud or Watson;Microsoft SQL Server;MongoDB;MySQL;Oracle
0,1,3,Undergraduate,Eloisa Morat,C;C++;Java;JavaScript;Node.js;Python;SQL;TypeScript;Deno;Docker;Git;Yarn;Express;Vue.js;MySQL;Oracle
0,1,29,NoHigherEd,Jerrilyn Alger,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript;Docker;Git;Kubernetes;Terraform;Angular;Gatsby;React.js;AWS;MySQL;Oracle;PostgreSQL
0,1,15,Undergraduate,Sherline Mattiacci,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript;Docker;Git;Unity 3D;Angular;Angular.js;Express;jQuery;Vue.js;AWS;DigitalOcean;Heroku;MongoDB
0,1,17,Undergraduate,Hersch Gilford,Assembly;C;C#;C++;F#;Haskell;HTML/CSS;Java;PowerShell;Python;SQL;VBA;Git;Terraform;Unity 3D;Xamarin;ASP.NET;Drupal;Ruby on Rails;MySQL;PostgreSQL;SQLite
0,1,12,Master,Darcy Brammar,C#;HTML/CSS;Python;SQL;TypeScript;VBA;Git;Angular;ASP.NET;ASP.NET Core ;Vue.js;Heroku;Microsoft SQL Server;MongoDB
0,1,26,Undergraduate,Nickola Pargeter,C#;Python;TypeScript;Docker;Git;Yarn;Angular;ASP.NET;ASP.NET Core ;Flask;AWS;Microsoft Azure;Microsoft SQL Server;PostgreSQL
0,1,2,Master,Mia Bettridge,Bash/Shell;C#;HTML/CSS;JavaScript;Python;SQL;VBA;Git;ASP.NET;jQuery;Microsoft SQL Server
0,1,14,Undergraduate,Jermayne Goggan,HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL;TypeScript;VBA;Ansible;Docker;Git;Kubernetes;Yarn;Angular.js;Django;Express;jQuery;React.js;Vue.js;AWS;Google Cloud Platform;Heroku;Microsoft Azure;Microsoft SQL Server;MongoDB;MySQL;Oracle;PostgreSQL;Redis;SQLite
0,1,23,Undergraduate,Neddie Bartlosz,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript;Docker;Git;Kubernetes;Angular;jQuery;Spring;Vue.js;AWS;DynamoDB;Elasticsearch;Microsoft SQL Server;MongoDB;Oracle;PostgreSQL;Redis
0,1,10,Other,Meryl Ferebee,HTML/CSS;JavaScript;PHP;SQL;TypeScript;Docker;Git;Angular;Angular.js;Drupal;jQuery;Laravel;Microsoft Azure;Microsoft SQL Server;MySQL;Oracle;SQLite
0,1,9,Master,Brion Gromley,Bash/Shell;Objective-C;Swift;Git
0,1,30,Undergraduate,Chlo Bernardino,Bash/Shell;C;Java;JavaScript;Kotlin;Python;SQL;TypeScript;Git;React.js;Spring;Microsoft Azure;Elasticsearch;Oracle;PostgreSQL
0,1,10,Master,Aguistin Frascone,C#;HTML/CSS;JavaScript;Python;TypeScript;VBA;Git;Angular;ASP.NET Core ;Microsoft SQL Server
0,1,8,Master,Erich Hurche,HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript;Ansible;Docker;React.js;Spring;Vue.js;AWS;DynamoDB;MySQL;Oracle;PostgreSQL
0,1,6,Master,Randa Spore,C++;Dart;Python;Docker;Git;Firebase
0,1,7,Undergraduate,Vidovik Hugin,Dart;Java;Kotlin;PHP;Git;Angular;Django;Laravel;AWS;MySQL;SQLite
0,1,27,Undergraduate,Loretta Varvell,Groovy;Java;Kotlin;TypeScript;Docker;Git;Kubernetes;Angular;AWS;MariaDB;MongoDB;PostgreSQL
0,1,5,Undergraduate,Germain Leahey,Git;AWS;Microsoft Azure;Oracle
0,1,6,Undergraduate,Nanice Fawdrie,Assembly;Bash/Shell;C;Java;Matlab;PHP;Python;Docker;Git
0,1,30,Master,Jeanine Kitchenham,Elixir;Node.js;Python;Docker;Git;Terraform;Express;Laravel;AWS;Heroku;DynamoDB;MariaDB;MongoDB;MySQL;PostgreSQL
